sequence,timestamp_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
14377,19079392,-4997,-4189,-7430,673,-12258,2049
14378,19079389,-4996,-4189,-7430,673,-12259,2074
14379,19079399,-5246,-5876,-10748,-2138,-11399,2639
14380,19079409,-5341,-6118,-12089,-1300,-8152,1431
14381,19079419,-4665,-4868,-10282,1269,-455,-2502
14382,19079429,-3881,-2566,-7275,2722,6172,-5725
14383,19079439,-3291,-602,-5414,2271,9743,-7410
14384,19079449,-3179,555,-3887,1804,11247,-7131
14385,19079459,-3319,655,-2510,2393,12161,-5914
14386,19079469,-4194,521,-1236,2015,12929,-4665
14387,19079479,-6046,113,380,1379,13763,-3282
14388,19079489,-8080,1714,3966,580,15052,-2008
14389,19079499,-8727,1413,11257,248,16802,-1702
14390,19079509,-3350,-1011,15229,-2095,20068,-3161
14391,19079519,-2395,-2752,12895,-7460,16336,-3485
14392,19079529,-4256,-2379,8383,-10799,4513,344
14393,19079539,-5222,-2331,4829,-12041,-2747,4413
14394,19079549,-5580,-3477,4041,-4512,-7442,3731
14395,19079559,-5366,-3224,3888,2264,-10943,2097
14396,19079569,-5369,-1885,2702,2488,-13431,674
14397,19079579,-5577,-773,1539,1176,-15055,223
14398,19079589,-5980,-43,449,-440,-15803,-169
14399,19079599,-6201,-117,-1173,-1622,-15328,-1058
14400,19079609,-5815,-666,-4006,-3078,-13960,-2126
14401,19079619,-4861,-1695,-7751,-3446,-12482,-2706
14402,19079629,-3324,-3211,-10897,-611,-10198,-2704
14403,19079639,-3119,-4366,-11760,3346,-6626,-2049
14404,19079636,-3118,-4366,-11760,3347,-6626,-2027
14405,19079646,-3179,-3857,-10116,4686,-2083,-2819
14406,19079656,-2887,-1958,-7451,4087,2835,-4448
14407,19079666,-2467,-522,-5619,3439,6179,-5180
14408,19079676,-2298,91,-4539,2977,7912,-4874
14409,19079686,-2541,296,-3377,2835,9083,-4098
14410,19079696,-3120,250,-2198,2701,10180,-3360
14411,19079706,-3769,402,-966,1961,11294,-2723
14412,19079716,-4740,914,580,894,12313,-1700
14413,19079726,-5765,1133,3745,842,12956,-322
14414,19079736,-5492,555,8126,841,13766,317
14415,19079746,-4198,-972,11045,-1057,15323,726
14416,19079756,-3331,-3450,11501,-1850,12807,305
14417,19079766,-3923,-3411,9385,-3764,5871,698
14418,19079776,-4019,-2727,6419,-5320,-1602,1861
14419,19079786,-4890,-2614,5203,-2500,-6752,2582
14420,19079796,-4713,-2479,4826,2674,-10062,1866
14421,19079806,-4649,-1656,3741,3879,-12344,1134
14422,19079816,-4889,-1003,2519,3129,-14028,1163
14423,19079826,-5071,-363,1426,1768,-15027,1376
14424,19079836,-5506,98,382,625,-15329,1574
14425,19079846,-5917,730,-497,-107,-15151,1746
14426,19079856,-6556,-1068,-1654,195,-14345,1486
14427,19079866,-5644,-3219,-5048,-1719,-12782,995
14428,19079876,-4650,-4435,-10571,-5519,-12628,810
14429,19079886,-4422,-4208,-15277,-4953,-11484,-512
